timestamp_ms,setpoint,adc_reading,control_signal,solenoid_state,local_timestamp
218541,0,0,0,0,2025-10-29T14:01:01.444704
218641,0,0,0,0,2025-10-29T14:01:01.511082
218741,0,0,0,0,2025-10-29T14:01:01.637159
218841,0,0,0,0,2025-10-29T14:01:01.711085
218941,0,0,0,0,2025-10-29T14:01:01.836456
219041,398,398,0,0,2025-10-29T14:01:01.911153
219141,1754,1754,99,1,2025-10-29T14:01:02.046781
219241,1788,1788,438,1,2025-10-29T14:01:02.111221
219341,1800,1800,446,1,2025-10-29T14:01:02.246238
219441,1849,1849,449,1,2025-10-29T14:01:02.311180
219541,1804,1804,461,1,2025-10-29T14:01:02.432781
219641,1853,1853,450,1,2025-10-29T14:01:02.511873
219741,1832,1832,462,1,2025-10-29T14:01:02.649236
219841,1833,1833,457,1,2025-10-29T14:01:02.711182
219941,1767,1767,457,1,2025-10-29T14:01:02.827447
220041,1753,1753,441,1,2025-10-29T14:01:02.911156
220141,1773,1773,437,1,2025-10-29T14:01:03.068583
220241,1774,1774,442,1,2025-10-29T14:01:03.111172
220341,1656,1656,443,1,2025-10-29T14:01:03.235806
220441,1789,1789,413,1,2025-10-29T14:01:03.311168
220541,1758,1758,446,1,2025-10-29T14:01:03.447966
220641,1820,1820,439,1,2025-10-29T14:01:03.511858
220741,1772,1772,454,1,2025-10-29T14:01:03.661578
220841,1690,1690,442,1,2025-10-29T14:01:03.711087
220941,1725,1725,422,1,2025-10-29T14:01:03.863053
221041,1740,1740,430,1,2025-10-29T14:01:03.911097
221141,1767,1767,434,1,2025-10-29T14:01:04.053627
221241,1740,1740,441,1,2025-10-29T14:01:04.111116
221341,1709,1709,434,1,2025-10-29T14:01:04.248782
221441,0,0,426,1,2025-10-29T14:01:04.311015
221541,0,0,0,0,2025-10-29T14:01:04.463785
221641,0,0,0,0,2025-10-29T14:01:04.513745
221741,0,0,0,0,2025-10-29T14:01:04.660445
221841,0,0,0,0,2025-10-29T14:01:04.714098
221941,0,0,0,0,2025-10-29T14:01:04.868118
222041,0,0,0,0,2025-10-29T14:01:04.923424
222141,0,0,0,0,2025-10-29T14:01:05.075278
222241,0,0,0,0,2025-10-29T14:01:05.128233
222341,0,0,0,0,2025-10-29T14:01:05.279305
222441,0,0,0,0,2025-10-29T14:01:05.333948
222541,0,0,0,0,2025-10-29T14:01:05.473909
222641,0,0,0,0,2025-10-29T14:01:05.528701
222741,0,0,0,0,2025-10-29T14:01:05.678402
222841,0,0,0,0,2025-10-29T14:01:05.727649
222941,0,0,0,0,2025-10-29T14:01:05.895142
223041,0,0,0,0,2025-10-29T14:01:05.944510
223141,0,0,0,0,2025-10-29T14:01:06.083647
223241,0,0,0,0,2025-10-29T14:01:06.139048
223341,0,0,0,0,2025-10-29T14:01:06.284823
223441,0,0,0,0,2025-10-29T14:01:06.358452
223541,0,0,0,0,2025-10-29T14:01:06.498934
223641,0,0,0,0,2025-10-29T14:01:06.547379
223741,0,0,0,0,2025-10-29T14:01:06.682693
223841,0,0,0,0,2025-10-29T14:01:06.743121
223941,0,0,0,0,2025-10-29T14:01:06.901061
224041,0,0,0,0,2025-10-29T14:01:06.973369
224141,0,0,0,0,2025-10-29T14:01:07.014368
224241,0,0,0,0,2025-10-29T14:01:07.138743
224341,0,0,0,0,2025-10-29T14:01:07.286355
224441,0,0,0,0,2025-10-29T14:01:07.349315
224541,1272,1272,0,0,2025-10-29T14:01:07.490280
224641,1741,1741,317,1,2025-10-29T14:01:07.542798
224741,1800,1800,434,1,2025-10-29T14:01:07.689266
224841,1806,1806,449,1,2025-10-29T14:01:07.732906
224941,1855,1855,451,1,2025-10-29T14:01:07.879143
225041,1802,1802,463,1,2025-10-29T14:01:07.940126
225141,1787,1787,450,1,2025-10-29T14:01:08.088587
225241,1772,1772,446,1,2025-10-29T14:01:08.138837
225341,1881,1881,442,1,2025-10-29T14:01:08.280430
225441,1787,1787,469,1,2025-10-29T14:01:08.329866
225541,1800,1800,446,1,2025-10-29T14:01:08.508980
225641,1816,1816,449,1,2025-10-29T14:01:08.566243
225741,1725,1725,453,1,2025-10-29T14:01:08.610921
225841,1784,1784,430,1,2025-10-29T14:01:08.730162
225941,1775,1775,445,1,2025-10-29T14:01:08.904862
226041,1770,1770,443,1,2025-10-29T14:01:08.963229
226141,1723,1723,442,1,2025-10-29T14:01:09.085631
226241,1691,1691,430,1,2025-10-29T14:01:09.175565
226341,1712,1712,422,1,2025-10-29T14:01:09.210846
226441,1757,1757,427,1,2025-10-29T14:01:09.315538
226541,1767,1767,438,1,2025-10-29T14:01:09.410856
226641,1767,1767,441,1,2025-10-29T14:01:09.515676
226741,1753,1753,441,1,2025-10-29T14:01:09.744868
226841,204,204,437,1,2025-10-29T14:01:09.802758
226941,0,0,50,1,2025-10-29T14:01:09.810740
227041,0,0,0,0,2025-10-29T14:01:09.943478
227141,0,0,0,0,2025-10-29T14:01:10.010692
227241,0,0,0,0,2025-10-29T14:01:10.131893
227341,0,0,0,0,2025-10-29T14:01:10.214133
227441,0,0,0,0,2025-10-29T14:01:10.381009
227541,0,0,0,0,2025-10-29T14:01:10.428971
227641,0,0,0,0,2025-10-29T14:01:10.595656
227741,0,0,0,0,2025-10-29T14:01:10.651004
227841,0,0,0,0,2025-10-29T14:01:10.784928
227941,0,0,0,0,2025-10-29T14:01:10.836657
228041,0,0,0,0,2025-10-29T14:01:10.985525
228141,0,0,0,0,2025-10-29T14:01:11.032981
228241,0,0,0,0,2025-10-29T14:01:11.187786
228341,0,0,0,0,2025-10-29T14:01:11.245144
228441,0,0,0,0,2025-10-29T14:01:11.400910
228541,0,0,0,0,2025-10-29T14:01:11.457953
228641,0,0,0,0,2025-10-29T14:01:11.573303
228741,0,0,0,0,2025-10-29T14:01:11.659498
228841,0,0,0,0,2025-10-29T14:01:11.803903
228941,0,0,0,0,2025-10-29T14:01:11.856999
229041,0,0,0,0,2025-10-29T14:01:11.999277
229141,0,0,0,0,2025-10-29T14:01:12.055447
229241,0,0,0,0,2025-10-29T14:01:12.207977
229341,0,0,0,0,2025-10-29T14:01:12.263992
229441,0,0,0,0,2025-10-29T14:01:12.310760
229541,0,0,0,0,2025-10-29T14:01:12.441005
229641,0,0,0,0,2025-10-29T14:01:12.510602
229741,0,0,0,0,2025-10-29T14:01:12.638653
229841,0,0,0,0,2025-10-29T14:01:12.710631
229941,0,0,0,0,2025-10-29T14:01:12.810844
230041,1676,1676,0,0,2025-10-29T14:01:12.910691
230141,1817,1817,418,1,2025-10-29T14:01:13.051679
230241,1790,1790,453,1,2025-10-29T14:01:13.207201
230341,1803,1803,447,1,2025-10-29T14:01:13.269359
230441,1819,1819,450,1,2025-10-29T14:01:13.310695
230541,1787,1787,454,1,2025-10-29T14:01:13.448891
230641,1822,1822,446,1,2025-10-29T14:01:13.614299
230741,1850,1850,455,1,2025-10-29T14:01:13.669246
230841,1816,1816,462,1,2025-10-29T14:01:13.806703
230941,1819,1819,453,1,2025-10-29T14:01:13.862264
231041,1866,1866,454,1,2025-10-29T14:01:13.910709
231141,1785,1785,466,1,2025-10-29T14:01:14.070816
231241,1782,1782,445,1,2025-10-29T14:01:14.110625
231341,1770,1770,445,1,2025-10-29T14:01:14.257945
231441,1803,1803,442,1,2025-10-29T14:01:14.310688
231541,1823,1823,450,1,2025-10-29T14:01:14.448344
231641,1744,1744,455,1,2025-10-29T14:01:14.606557
231741,1786,1786,435,1,2025-10-29T14:01:14.664325
231841,1741,1741,446,1,2025-10-29T14:01:14.799641
231941,1804,1804,434,1,2025-10-29T14:01:14.854084
232041,1820,1820,450,1,2025-10-29T14:01:14.997311
232141,1759,1759,454,1,2025-10-29T14:01:15.057658
232241,1848,1848,439,1,2025-10-29T14:01:15.211974
232341,0,0,461,1,2025-10-29T14:01:15.260562
232441,0,0,0,0,2025-10-29T14:01:15.396001
232541,0,0,0,0,2025-10-29T14:01:15.447338
232641,0,0,0,0,2025-10-29T14:01:15.581594
232741,0,0,0,0,2025-10-29T14:01:15.640278
232841,0,0,0,0,2025-10-29T14:01:15.836868
232941,0,0,0,0,2025-10-29T14:01:15.894055
233041,0,0,0,0,2025-10-29T14:01:15.910467
233141,0,0,0,0,2025-10-29T14:01:16.043671
233241,0,0,0,0,2025-10-29T14:01:16.110449
233341,0,0,0,0,2025-10-29T14:01:16.261284
233441,0,0,0,0,2025-10-29T14:01:16.327176
233541,0,0,0,0,2025-10-29T14:01:16.462019
233641,0,0,0,0,2025-10-29T14:01:16.523455
233741,0,0,0,0,2025-10-29T14:01:16.647658
233841,0,0,0,0,2025-10-29T14:01:16.727407
233941,0,0,0,0,2025-10-29T14:01:16.885018
234041,0,0,0,0,2025-10-29T14:01:16.914938
234141,0,0,0,0,2025-10-29T14:01:17.091098
234241,0,0,0,0,2025-10-29T14:01:17.139884
234341,0,0,0,0,2025-10-29T14:01:17.281427
234441,0,0,0,0,2025-10-29T14:01:17.340913
234541,0,0,0,0,2025-10-29T14:01:17.499262
234641,0,0,0,0,2025-10-29T14:01:17.547646
234741,0,0,0,0,2025-10-29T14:01:17.690144
234841,0,0,0,0,2025-10-29T14:01:17.758198
234941,0,0,0,0,2025-10-29T14:01:17.895815
235041,0,0,0,0,2025-10-29T14:01:17.953022
235141,0,0,0,0,2025-10-29T14:01:18.103727
235241,0,0,0,0,2025-10-29T14:01:18.144017
235341,0,0,0,0,2025-10-29T14:01:18.311699
235441,619,619,0,0,2025-10-29T14:01:18.380612
235541,1879,1879,154,1,2025-10-29T14:01:18.547480
235641,1945,1945,469,1,2025-10-29T14:01:18.596304
235741,1863,1863,485,1,2025-10-29T14:01:18.610479
235841,1832,1832,465,1,2025-10-29T14:01:18.756919
235941,1902,1902,457,1,2025-10-29T14:01:18.812520
236041,1787,1787,475,1,2025-10-29T14:01:18.972953
236141,1868,1868,446,1,2025-10-29T14:01:19.019704
236241,1801,1801,466,1,2025-10-29T14:01:19.164093
236341,1823,1823,449,1,2025-10-29T14:01:19.253274
236441,1865,1865,455,1,2025-10-29T14:01:19.383880
236541,1755,1755,465,1,2025-10-29T14:01:19.433311
236641,1818,1818,438,1,2025-10-29T14:01:19.590700
236741,1772,1772,454,1,2025-10-29T14:01:19.642942
236841,1790,1790,442,1,2025-10-29T14:01:19.818714
236941,1864,1864,447,1,2025-10-29T14:01:19.889921
237041,1759,1759,465,1,2025-10-29T14:01:19.910397
237141,1719,1719,439,1,2025-10-29T14:01:20.033357
237241,1786,1786,429,1,2025-10-29T14:01:20.110453
237341,1773,1773,446,1,2025-10-29T14:01:20.238102
237441,1830,1830,442,1,2025-10-29T14:01:20.310402
237541,1723,1723,457,1,2025-10-29T14:01:20.428260
237641,1784,1784,430,1,2025-10-29T14:01:20.510399
237741,1833,1833,445,1,2025-10-29T14:01:20.633270
237841,0,0,457,1,2025-10-29T14:01:20.710363
237941,0,0,0,0,2025-10-29T14:01:20.885995
238041,0,0,0,0,2025-10-29T14:01:20.916894
238141,0,0,0,0,2025-10-29T14:01:21.064913
238241,0,0,0,0,2025-10-29T14:01:21.128640
238341,0,0,0,0,2025-10-29T14:01:21.275570
238441,0,0,0,0,2025-10-29T14:01:21.333719
238541,0,0,0,0,2025-10-29T14:01:21.478716
238641,0,0,0,0,2025-10-29T14:01:21.529827
238741,0,0,0,0,2025-10-29T14:01:21.671551
238841,0,0,0,0,2025-10-29T14:01:21.731765
238941,0,0,0,0,2025-10-29T14:01:21.834329
239041,0,0,0,0,2025-10-29T14:01:21.922198
239141,0,0,0,0,2025-10-29T14:01:22.091095
239241,0,0,0,0,2025-10-29T14:01:22.155639
239341,0,0,0,0,2025-10-29T14:01:22.300104
239441,0,0,0,0,2025-10-29T14:01:22.355854
239541,0,0,0,0,2025-10-29T14:01:22.501815
239641,0,0,0,0,2025-10-29T14:01:22.561842
239741,0,0,0,0,2025-10-29T14:01:22.714326
239841,0,0,0,0,2025-10-29T14:01:22.778975
239941,0,0,0,0,2025-10-29T14:01:22.810109
240041,0,0,0,0,2025-10-29T14:01:22.955633
240141,0,0,0,0,2025-10-29T14:01:23.010079
240241,0,0,0,0,2025-10-29T14:01:23.125066
240341,0,0,0,0,2025-10-29T14:01:23.210104
240441,0,0,0,0,2025-10-29T14:01:23.357274
240541,0,0,0,0,2025-10-29T14:01:23.410075
240641,0,0,0,0,2025-10-29T14:01:23.517017
240741,0,0,0,0,2025-10-29T14:01:23.610063
240841,0,0,0,0,2025-10-29T14:01:23.742460
240941,1419,1419,0,0,2025-10-29T14:01:23.810539
241041,1788,1788,354,1,2025-10-29T14:01:23.957817
241141,1932,1932,446,1,2025-10-29T14:01:24.109171
241241,1864,1864,482,1,2025-10-29T14:01:24.163173
241341,1836,1836,465,1,2025-10-29T14:01:24.287155
241441,1847,1847,458,1,2025-10-29T14:01:24.331805
241541,1855,1855,461,1,2025-10-29T14:01:24.492008
241641,1852,1852,463,1,2025-10-29T14:01:24.549824
241741,1772,1772,462,1,2025-10-29T14:01:24.683076
241841,1788,1788,442,1,2025-10-29T14:01:24.748438
241941,1692,1692,446,1,2025-10-29T14:01:24.898966
242041,1774,1774,422,1,2025-10-29T14:01:24.950290
242141,1772,1772,443,1,2025-10-29T14:01:25.094305
242241,1775,1775,442,1,2025-10-29T14:01:25.138559
242341,1758,1758,443,1,2025-10-29T14:01:25.293740
242441,1656,1656,439,1,2025-10-29T14:01:25.369122
242541,1689,1689,413,1,2025-10-29T14:01:25.411661
242641,1743,1743,421,1,2025-10-29T14:01:25.571511
242741,1692,1692,435,1,2025-10-29T14:01:25.610085
242841,1644,1644,422,1,2025-10-29T14:01:25.737767
242941,1709,1709,410,1,2025-10-29T14:01:25.920958
243041,1660,1660,426,1,2025-10-29T14:01:25.986569
243141,1656,1656,414,1,2025-10-29T14:01:26.010082
243241,0,0,413,1,2025-10-29T14:01:26.134162
243341,0,0,0,0,2025-10-29T14:01:26.209970
243441,0,0,0,0,2025-10-29T14:01:26.339911
243541,0,0,0,0,2025-10-29T14:01:26.410425
243641,0,0,0,0,2025-10-29T14:01:26.546100
243741,0,0,0,0,2025-10-29T14:01:26.610441
243841,0,0,0,0,2025-10-29T14:01:26.739906
243941,0,0,0,0,2025-10-29T14:01:26.810433
244041,0,0,0,0,2025-10-29T14:01:26.941790
244141,0,0,0,0,2025-10-29T14:01:27.009892
244241,0,0,0,0,2025-10-29T14:01:27.162242
244341,0,0,0,0,2025-10-29T14:01:27.220709
244441,0,0,0,0,2025-10-29T14:01:27.385892
244541,0,0,0,0,2025-10-29T14:01:27.454812
244641,0,0,0,0,2025-10-29T14:01:27.579355
244741,0,0,0,0,2025-10-29T14:01:27.651277
244841,0,0,0,0,2025-10-29T14:01:27.716519
244941,0,0,0,0,2025-10-29T14:01:27.864031
245041,0,0,0,0,2025-10-29T14:01:27.972597
245141,0,0,0,0,2025-10-29T14:01:28.066229
245241,0,0,0,0,2025-10-29T14:01:28.185168
245341,0,0,0,0,2025-10-29T14:01:28.249575
245441,0,0,0,0,2025-10-29T14:01:28.309850
245541,0,0,0,0,2025-10-29T14:01:28.469401
245641,0,0,0,0,2025-10-29T14:01:28.509808
245741,0,0,0,0,2025-10-29T14:01:28.639336
245841,0,0,0,0,2025-10-29T14:01:28.709830
245941,0,0,0,0,2025-10-29T14:01:28.835797
246041,0,0,0,0,2025-10-29T14:01:28.909815
246141,0,0,0,0,2025-10-29T14:01:29.030027
246241,0,0,0,0,2025-10-29T14:01:29.109830
246341,0,0,0,0,2025-10-29T14:01:29.227576
246441,1325,1325,0,0,2025-10-29T14:01:29.309997
246541,1502,1502,331,1,2025-10-29T14:01:29.424021
246641,1518,1518,375,1,2025-10-29T14:01:29.509933
246741,1351,1351,379,1,2025-10-29T14:01:29.637576
246841,1466,1466,337,1,2025-10-29T14:01:29.709906
246941,1549,1549,366,1,2025-10-29T14:01:29.854580
247041,1613,1613,386,1,2025-10-29T14:01:29.914857
247141,1611,1611,402,1,2025-10-29T14:01:30.028631
247241,1563,1563,402,1,2025-10-29T14:01:30.124468
247341,1496,1496,390,1,2025-10-29T14:01:30.269643
247441,1550,1550,373,1,2025-10-29T14:01:30.313724
